Site,Week_End,Pathogen_Target,Site_WVAL,Site_WVAL_Category,State/Territory,Population_Served
ID:205,2024-09-28,RSV,1.0,Very Low,Colorado,89383
ID:205,2024-10-05,RSV,1.0,Very Low,Colorado,89383
ID:205,2024-10-12,RSV,6.49,Moderate,Colorado,89383
ID:205,2024-10-19,RSV,7.02,Moderate,Colorado,89383
ID:205,2024-10-26,RSV,1.97,Very Low,Colorado,89383
ID:205,2024-11-02,RSV,1.0,Very Low,Colorado,89383
ID:205,2024-11-09,RSV,1.0,Very Low,Colorado,89383
ID:205,2024-11-16,RSV,7.49,Moderate,Colorado,89383
ID:205,2024-11-23,RSV,15.44,Very High,Colorado,89383
ID:205,2024-11-30,RSV,7.2,Moderate,Colorado,89383
ID:205,2024-12-07,RSV,7.42,Moderate,Colorado,89383
ID:205,2024-12-14,RSV,1.0,Very Low,Colorado,89383
ID:205,2024-12-21,RSV,1.0,Very Low,Colorado,89383
ID:205,2024-12-28,RSV,16.25,Very High,Colorado,89383
ID:205,2025-01-04,RSV,5.89,Moderate,Colorado,89383
ID:205,2025-01-11,RSV,5.97,Moderate,Colorado,89383
ID:205,2025-01-18,RSV,5.45,Moderate,Colorado,89383
ID:205,2025-01-25,RSV,7.42,Moderate,Colorado,89383
ID:205,2025-02-01,RSV,4.72,Low,Colorado,89383
ID:205,2025-02-08,RSV,6.33,Moderate,Colorado,89383
ID:205,2025-02-15,RSV,5.74,Moderate,Colorado,89383
ID:205,2025-02-22,RSV,7.19,Moderate,Colorado,89383
ID:205,2025-03-01,RSV,8.25,High,Colorado,89383
ID:205,2025-03-08,RSV,3.69,Low,Colorado,89383
ID:205,2025-03-15,RSV,6.2,Moderate,Colorado,89383
ID:205,2025-03-22,RSV,1.0,Very Low,Colorado,89383
ID:205,2025-03-29,RSV,7.72,Moderate,Colorado,89383
ID:205,2025-04-05,RSV,5.84,Moderate,Colorado,89383
ID:205,2025-04-12,RSV,1.0,Very Low,Colorado,89383
ID:205,2025-04-19,RSV,1.0,Very Low,Colorado,89383
ID:205,2025-04-26,RSV,2.17,Very Low,Colorado,89383
ID:205,2025-05-03,RSV,1.0,Very Low,Colorado,89383
ID:205,2025-05-10,RSV,1.0,Very Low,Colorado,89383
ID:205,2025-05-17,RSV,1.0,Very Low,Colorado,89383
ID:205,2025-05-24,RSV,1.0,Very Low,Colorado,89383
ID:205,2025-05-31,RSV,1.0,Very Low,Colorado,89383
ID:205,2025-06-07,RSV,1.0,Very Low,Colorado,89383
ID:205,2025-06-14,RSV,1.0,Very Low,Colorado,89383
ID:205,2025-06-21,RSV,1.0,Very Low,Colorado,89383
ID:205,2025-06-28,RSV,1.0,Very Low,Colorado,89383
ID:205,2025-07-05,RSV,1.0,Very Low,Colorado,89383
ID:205,2025-07-12,RSV,1.0,Very Low,Colorado,89383
ID:205,2025-07-19,RSV,1.0,Very Low,Colorado,89383
ID:205,2025-07-26,RSV,1.0,Very Low,Colorado,89383
ID:205,2025-08-02,RSV,1.0,Very Low,Colorado,89383
ID:205,2025-08-09,RSV,1.0,Very Low,Colorado,89383
ID:205,2025-08-16,RSV,1.0,Very Low,Colorado,89383
ID:205,2025-08-23,RSV,1.0,Very Low,Colorado,89383
ID:205,2025-08-30,RSV,1.0,Very Low,Colorado,89383
ID:205,2025-09-06,RSV,1.0,Very Low,Colorado,89383
ID:205,2025-09-13,RSV,1.0,Very Low,Colorado,89383
ID:205,2025-09-20,RSV,1.0,Very Low,Colorado,89383
ID:205,2025-09-27,RSV,1.0,Very Low,Colorado,89383
ID:205,2025-10-04,RSV,1.0,Very Low,Colorado,89383
ID:205,2025-10-11,RSV,1.0,Very Low,Colorado,89383
ID:205,2025-10-18,RSV,1.0,Very Low,Colorado,89383
ID:205,2025-10-25,RSV,1.0,Very Low,Colorado,89383
ID:205,2025-11-01,RSV,1.0,Very Low,Colorado,89383
ID:205,2025-11-08,RSV,1.0,Very Low,Colorado,89383
ID:205,2025-11-15,RSV,1.0,Very Low,Colorado,89383
ID:205,2025-11-22,RSV,1.0,Very Low,Colorado,89383
ID:205,2025-11-29,RSV,1.0,Very Low,Colorado,89383
ID:205,2025-12-06,RSV,1.0,Very Low,Colorado,89383
ID:205,2025-12-13,RSV,2.25,Very Low,Colorado,89383
ID:205,2025-12-20,RSV,1.0,Very Low,Colorado,89383
ID:205,2025-12-27,RSV,1.0,Very Low,Colorado,89383
ID:205,2026-01-03,RSV,3.23,Low,Colorado,89383
ID:205,2026-01-10,RSV,4.91,Low,Colorado,89383
ID:205,2026-01-17,RSV,1.0,Very Low,Colorado,89383
ID:205,2026-01-24,RSV,2.25,Very Low,Colorado,89383
ID:205,2026-01-31,RSV,2.99,Low,Colorado,89383
ID:205,2026-02-07,RSV,3.59,Low,Colorado,89383
ID:205,2026-02-14,RSV,2.16,Very Low,Colorado,89383
ID:205,2026-02-21,RSV,1.0,Very Low,Colorado,89383
ID:205,2026-02-28,RSV,4.32,Low,Colorado,89383
ID:205,2026-03-07,RSV,1.87,Very Low,Colorado,89383
ID:205,2026-03-14,RSV,5.0,Low,Colorado,89383
ID:205,2026-03-21,RSV,2.92,Low,Colorado,89383
ID:205,2026-03-28,RSV,1.0,Very Low,Colorado,89383
ID:205,2026-04-04,RSV,2.42,Very Low,Colorado,89383
ID:205,2026-04-11,RSV,2.07,Very Low,Colorado,89383
ID:205,2026-04-18,RSV,1.0,Very Low,Colorado,89383
ID:205,2026-04-25,RSV,2.25,Very Low,Colorado,89383
ID:205,2026-05-02,RSV,2.34,Very Low,Colorado,89383
ID:205,2026-05-09,RSV,1.23,Very Low,Colorado,89383
ID:205,2026-05-16,RSV,1.0,Very Low,Colorado,89383
ID:205,2026-05-23,RSV,1.0,Very Low,Colorado,89383
ID:205,2026-05-30,RSV,2.4,Very Low,Colorado,89383
ID:205,2026-06-06,RSV,1.0,Very Low,Colorado,89383
ID:205,2026-06-13,RSV,1.0,Very Low,Colorado,89383
ID:205,2026-06-20,RSV,1.0,Very Low,Colorado,89383
ID:205,2026-06-27,RSV,1.0,Very Low,Colorado,89383
ID:205,2026-07-04,RSV,1.0,Very Low,Colorado,89383
ID:205,2026-07-11,RSV,1.0,Very Low,Colorado,89383
ID:205,2026-07-18,RSV,1.0,Very Low,Colorado,89383
ID:2113,2022-08-06,RSV,1.0,Very Low,Wisconsin,391815
ID:2113,2022-08-13,RSV,1.0,Very Low,Wisconsin,391815
ID:2113,2022-08-20,RSV,1.0,Very Low,Wisconsin,391815
ID:2113,2022-08-27,RSV,1.0,Very Low,Wisconsin,391815
ID:2113,2022-09-03,RSV,1.0,Very Low,Wisconsin,391815
ID:2113,2022-09-10,RSV,1.0,Very Low,Wisconsin,391815
ID:2113,2022-09-17,RSV,2.89,Low,Wisconsin,391815
ID:2113,2022-09-24,RSV,2.89,Low,Wisconsin,391815
ID:2113,2022-10-01,RSV,2.89,Low,Wisconsin,391815
ID:2113,2022-10-08,RSV,2.89,Low,Wisconsin,391815
ID:2113,2022-10-15,RSV,2.89,Low,Wisconsin,391815
ID:2113,2022-10-22,RSV,2.89,Low,Wisconsin,391815
ID:2113,2022-10-29,RSV,6.94,Moderate,Wisconsin,391815
ID:2113,2022-11-05,RSV,17.34,Very High,Wisconsin,391815
ID:2113,2022-11-12,RSV,16.7,Very High,Wisconsin,391815
ID:2113,2022-11-19,RSV,6.51,Moderate,Wisconsin,391815
ID:2113,2022-11-26,RSV,13.95,Very High,Wisconsin,391815
ID:2113,2022-12-03,RSV,17.41,Very High,Wisconsin,391815
ID:2113,2022-12-10,RSV,6.68,Moderate,Wisconsin,391815
ID:2113,2022-12-17,RSV,4.58,Low,Wisconsin,391815
ID:2113,2022-12-24,RSV,3.88,Low,Wisconsin,391815
ID:2113,2022-12-31,RSV,1.0,Very Low,Wisconsin,391815
ID:2113,2023-01-07,RSV,1.0,Very Low,Wisconsin,391815
ID:2113,2023-01-14,RSV,1.0,Very Low,Wisconsin,391815
ID:2113,2023-01-21,RSV,1.0,Very Low,Wisconsin,391815
ID:2113,2023-01-28,RSV,1.99,Very Low,Wisconsin,391815
ID:2113,2023-02-04,RSV,1.0,Very Low,Wisconsin,391815
ID:2113,2023-02-11,RSV,2.03,Very Low,Wisconsin,391815
ID:2113,2023-02-18,RSV,1.0,Very Low,Wisconsin,391815
ID:2113,2023-02-25,RSV,1.44,Very Low,Wisconsin,391815
ID:2113,2023-03-04,RSV,1.0,Very Low,Wisconsin,391815
ID:2113,2023-03-11,RSV,1.0,Very Low,Wisconsin,391815
ID:2113,2023-03-18,RSV,1.0,Very Low,Wisconsin,391815
ID:2113,2023-03-25,RSV,1.0,Very Low,Wisconsin,391815
ID:2113,2023-04-01,RSV,1.0,Very Low,Wisconsin,391815
ID:2113,2023-08-05,RSV,1.0,Very Low,Wisconsin,391815
ID:2113,2023-08-12,RSV,1.0,Very Low,Wisconsin,391815
ID:2113,2023-08-19,RSV,1.0,Very Low,Wisconsin,391815
ID:2113,2023-08-26,RSV,1.0,Very Low,Wisconsin,391815
ID:2113,2023-09-02,RSV,1.0,Very Low,Wisconsin,391815
ID:2113,2023-09-09,RSV,1.0,Very Low,Wisconsin,391815
ID:2113,2023-09-16,RSV,1.0,Very Low,Wisconsin,391815
ID:2113,2023-09-23,RSV,1.0,Very Low,Wisconsin,391815
ID:2113,2023-09-30,RSV,1.0,Very Low,Wisconsin,391815
ID:2113,2023-10-07,RSV,1.0,Very Low,Wisconsin,391815
ID:2113,2023-10-14,RSV,1.0,Very Low,Wisconsin,391815
ID:2113,2023-10-21,RSV,1.0,Very Low,Wisconsin,391815
ID:2113,2023-10-28,RSV,1.0,Very Low,Wisconsin,391815
ID:2113,2023-11-04,RSV,1.0,Very Low,Wisconsin,391815
ID:2113,2023-11-11,RSV,1.0,Very Low,Wisconsin,391815
ID:2113,2023-11-18,RSV,1.0,Very Low,Wisconsin,391815
ID:2113,2023-11-25,RSV,1.0,Very Low,Wisconsin,391815
ID:2113,2023-12-02,RSV,6.21,Moderate,Wisconsin,391815
ID:2113,2023-12-09,RSV,6.33,Moderate,Wisconsin,391815
ID:2113,2023-12-16,RSV,7.79,Moderate,Wisconsin,391815
ID:2113,2023-12-23,RSV,10.18,High,Wisconsin,391815
ID:2113,2023-12-30,RSV,4.58,Low,Wisconsin,391815
ID:2113,2024-01-06,RSV,15.43,Very High,Wisconsin,391815
ID:2113,2024-01-13,RSV,13.3,Very High,Wisconsin,424000
ID:2113,2024-01-20,RSV,7.61,Moderate,Wisconsin,424000
ID:2113,2024-01-27,RSV,5.88,Moderate,Wisconsin,424000
ID:2113,2024-02-03,RSV,4.04,Low,Wisconsin,424000
ID:2113,2024-02-10,RSV,5.68,Moderate,Wisconsin,424000
ID:2113,2024-02-17,RSV,10.9,High,Wisconsin,424000
ID:2113,2024-02-24,RSV,5.95,Moderate,Wisconsin,424000
ID:2113,2024-03-02,RSV,3.75,Low,Wisconsin,424000
ID:2113,2024-03-09,RSV,2.43,Very Low,Wisconsin,424000
ID:2113,2024-03-16,RSV,1.4,Very Low,Wisconsin,424000
ID:2113,2024-03-23,RSV,2.5,Very Low,Wisconsin,424000
ID:2113,2024-03-30,RSV,1.17,Very Low,Wisconsin,424000
ID:2113,2024-04-06,RSV,1.75,Very Low,Wisconsin,424000
ID:2113,2024-04-13,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2024-04-20,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2024-04-27,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2024-05-04,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2024-05-11,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2024-05-18,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2024-05-25,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2024-06-01,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2024-06-08,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2024-06-15,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2024-06-22,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2024-06-29,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2024-07-06,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2024-07-13,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2024-07-20,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2024-07-27,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2024-08-03,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2024-08-10,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2024-08-17,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2024-08-24,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2024-08-31,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2024-09-07,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2024-09-14,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2024-09-21,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2024-09-28,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2024-10-05,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2024-10-12,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2024-10-19,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2024-10-26,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2024-11-02,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2024-11-09,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2024-11-16,RSV,1.34,Very Low,Wisconsin,424000
ID:2113,2024-11-23,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2024-11-30,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2024-12-07,RSV,1.92,Very Low,Wisconsin,424000
ID:2113,2024-12-14,RSV,2.89,Low,Wisconsin,424000
ID:2113,2024-12-21,RSV,5.46,Moderate,Wisconsin,424000
ID:2113,2024-12-28,RSV,6.14,Moderate,Wisconsin,424000
ID:2113,2025-01-04,RSV,24.48,Very High,Wisconsin,424000
ID:2113,2025-01-11,RSV,9.73,High,Wisconsin,424000
ID:2113,2025-01-18,RSV,11.61,Very High,Wisconsin,424000
ID:2113,2025-01-25,RSV,14.66,Very High,Wisconsin,424000
ID:2113,2025-02-01,RSV,16.83,Very High,Wisconsin,424000
ID:2113,2025-02-08,RSV,17.37,Very High,Wisconsin,424000
ID:2113,2025-02-15,RSV,14.78,Very High,Wisconsin,424000
ID:2113,2025-02-22,RSV,9.73,High,Wisconsin,424000
ID:2113,2025-03-01,RSV,12.76,Very High,Wisconsin,424000
ID:2113,2025-03-08,RSV,15.27,Very High,Wisconsin,424000
ID:2113,2025-03-15,RSV,5.78,Moderate,Wisconsin,424000
ID:2113,2025-03-22,RSV,5.95,Moderate,Wisconsin,424000
ID:2113,2025-03-29,RSV,4.44,Low,Wisconsin,424000
ID:2113,2025-04-05,RSV,3.5,Low,Wisconsin,424000
ID:2113,2025-04-12,RSV,1.75,Very Low,Wisconsin,424000
ID:2113,2025-04-19,RSV,1.98,Very Low,Wisconsin,424000
ID:2113,2025-04-26,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2025-05-03,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2025-05-10,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2025-05-17,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2025-05-24,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2025-05-31,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2025-06-07,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2025-06-14,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2025-06-21,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2025-06-28,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2025-07-05,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2025-07-12,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2025-07-19,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2025-07-26,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2025-08-02,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2025-08-09,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2025-08-16,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2025-08-23,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2025-08-30,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2025-09-06,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2025-09-13,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2025-09-20,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2025-09-27,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2025-10-04,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2025-10-11,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2025-10-18,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2025-10-25,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2025-11-01,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2025-11-08,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2025-11-15,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2025-11-22,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2025-11-29,RSV,1.24,Very Low,Wisconsin,424000
ID:2113,2025-12-06,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2025-12-13,RSV,2.3,Very Low,Wisconsin,424000
ID:2113,2025-12-20,RSV,1.56,Very Low,Wisconsin,424000
ID:2113,2025-12-27,RSV,1.45,Very Low,Wisconsin,424000
ID:2113,2026-01-03,RSV,4.16,Low,Wisconsin,424000
ID:2113,2026-01-10,RSV,5.64,Moderate,Wisconsin,424000
ID:2113,2026-01-17,RSV,10.64,High,Wisconsin,424000
ID:2113,2026-01-24,RSV,6.05,Moderate,Wisconsin,424000
ID:2113,2026-01-31,RSV,10.54,High,Wisconsin,424000
ID:2113,2026-02-07,RSV,11.88,Very High,Wisconsin,424000
ID:2113,2026-02-14,RSV,7.19,Moderate,Wisconsin,424000
ID:2113,2026-02-21,RSV,7.24,Moderate,Wisconsin,424000
ID:2113,2026-02-28,RSV,11.21,Very High,Wisconsin,424000
ID:2113,2026-03-07,RSV,3.63,Low,Wisconsin,424000
ID:2113,2026-03-14,RSV,11.66,Very High,Wisconsin,424000
ID:2113,2026-03-21,RSV,9.36,High,Wisconsin,424000
ID:2113,2026-03-28,RSV,6.88,Moderate,Wisconsin,424000
ID:2113,2026-04-04,RSV,4.13,Low,Wisconsin,424000
ID:2113,2026-04-11,RSV,6.64,Moderate,Wisconsin,424000
ID:2113,2026-04-18,RSV,3.0,Low,Wisconsin,424000
ID:2113,2026-04-25,RSV,1.6,Very Low,Wisconsin,424000
ID:2113,2026-05-02,RSV,2.23,Very Low,Wisconsin,424000
ID:2113,2026-05-09,RSV,1.5,Very Low,Wisconsin,424000
ID:2113,2026-05-16,RSV,1.33,Very Low,Wisconsin,424000
ID:2113,2026-05-23,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2026-05-30,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2026-06-06,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2026-06-13,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2026-06-20,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2026-06-27,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2026-07-04,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2026-07-11,RSV,1.0,Very Low,Wisconsin,424000
ID:2113,2026-07-18,RSV,1.0,Very Low,Wisconsin,424000
ID:2122,2022-09-17,RSV,7.57,Moderate,Wisconsin,28000
ID:2122,2022-09-24,RSV,7.57,Moderate,Wisconsin,28000
ID:2122,2022-10-01,RSV,7.57,Moderate,Wisconsin,28000
ID:2122,2022-10-08,RSV,7.57,Moderate,Wisconsin,28000
ID:2122,2022-10-15,RSV,4.29,Low,Wisconsin,28000
ID:2122,2022-10-22,RSV,7.57,Moderate,Wisconsin,28000
ID:2122,2022-10-29,RSV,4.29,Low,Wisconsin,28000
ID:2122,2022-11-05,RSV,6.77,Moderate,Wisconsin,28000
ID:2122,2022-11-12,RSV,76.86,Very High,Wisconsin,28000
ID:2122,2022-11-19,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2022-11-26,RSV,22.11,Very High,Wisconsin,28000
ID:2122,2022-12-03,RSV,87.95,Very High,Wisconsin,28000
ID:2122,2022-12-10,RSV,19.89,Very High,Wisconsin,28000
ID:2122,2022-12-17,RSV,113.1,Very High,Wisconsin,28000
ID:2122,2022-12-24,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2022-12-31,RSV,19.36,Very High,Wisconsin,28000
ID:2122,2023-01-07,RSV,4.58,Low,Wisconsin,28000
ID:2122,2023-01-14,RSV,40.04,Very High,Wisconsin,28000
ID:2122,2023-01-21,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2023-01-28,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2023-02-04,RSV,14.59,Very High,Wisconsin,28000
ID:2122,2023-02-11,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2023-02-25,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2023-03-11,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2023-03-18,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2023-03-25,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2023-04-01,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2023-08-05,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2023-08-12,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2023-08-19,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2023-08-26,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2023-09-02,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2023-09-09,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2023-09-16,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2023-09-23,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2023-09-30,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2023-10-07,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2023-10-14,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2023-10-21,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2023-10-28,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2023-11-04,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2023-11-11,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2023-11-18,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2023-11-25,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2023-12-02,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2023-12-09,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2023-12-16,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2023-12-23,RSV,18.33,Very High,Wisconsin,28000
ID:2122,2023-12-30,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-01-06,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-01-13,RSV,4.66,Low,Wisconsin,28000
ID:2122,2024-01-20,RSV,10.99,High,Wisconsin,28000
ID:2122,2024-01-27,RSV,36.55,Very High,Wisconsin,28000
ID:2122,2024-02-03,RSV,4.97,Low,Wisconsin,28000
ID:2122,2024-02-10,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-02-17,RSV,5.13,Low,Wisconsin,28000
ID:2122,2024-02-24,RSV,30.54,Very High,Wisconsin,28000
ID:2122,2024-03-02,RSV,20.58,Very High,Wisconsin,28000
ID:2122,2024-03-09,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-03-16,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-03-23,RSV,33.45,Very High,Wisconsin,28000
ID:2122,2024-03-30,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-04-06,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-04-13,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-04-20,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-04-27,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-05-04,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-05-11,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-05-18,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-05-25,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-06-01,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-06-08,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-06-15,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-06-22,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-06-29,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-07-06,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-07-13,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-07-20,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-07-27,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-08-03,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-08-10,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-08-17,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-08-24,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-08-31,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-09-07,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-09-14,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-09-21,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-09-28,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-10-05,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-10-12,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-10-19,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-10-26,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-11-02,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-11-09,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-11-16,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-11-23,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-11-30,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-12-07,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-12-14,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-12-21,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2024-12-28,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2025-01-04,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2025-01-11,RSV,4.97,Low,Wisconsin,28000
ID:2122,2025-01-18,RSV,10.18,High,Wisconsin,28000
ID:2122,2025-01-25,RSV,1.0,Very Low,Wisconsin,28000
ID:2122,2025-02-01,RSV,124.53,Very High,Wisconsin,28000
ID:2122,2025-02-08,RSV,20.58,Very High,Wisconsin,28000
ID:2122,2025-02-15,RSV,8.4,High,Wisconsin,28000
ID:2122,2025-02-22,RSV,4.58,Low,Wisconsin,28000
ID:2122,2025-03-01,RSV,30.87,Very High,Wisconsin,28000
ID:2122,2025-03-08,RSV,8.25,High,Wisconsin,28000
ID:2122,2025-03-15,RSV,4.66,Low,Wisconsin,28000
ID:2122,2025-03-22,RSV,4.36,Low,Wisconsin,28000
ID:2122,2025-03-29,RSV,1.0,Very Low,Wisconsin,28000
